thirdAc,arrival,from_station_code,name,zone,chair_car,first_class,duration_m,sleeper,from_station_name,number,departure,return_train,to_station_code,second_ac,to_station_name,duration_h,type_of_train,first_ac,distance
0,09:05:00,AJJ,Arakkonam Vellore Cantt Passenger,SR,0,0,0,0,ARAKKONAM,56009,07:05:00,56010,VLR,0,VELLORE CANT,2,Pass,0,71
0,18:45:00,VLR,Vellore Cantt. Arakkonam Passenger,SR,0,0,35,0,VELLORE CANT,56010,16:10:00,56009,AJJ,0,ARAKKONAM,2,Pass,0,71
0,12:45:00,AJJ,Arakkonam Nandalur Passenger,SR,0,0,40,0,ARAKKONAM,56011,07:05:00,56012,NRE,0,NANDALUR,5,Pass,0,155
0,20:05:00,NRE,Nandalur Arakkonam Passenger,SR,0,0,40,0,NANDALUR,56012,13:25:00,56011,AJJ,0,ARAKKONAM,6,Pass,0,155
0,14:35:00,AJJ,Arakkonam-Vellore Cantt Passenger,SR,0,0,5,0,ARAKKONAM,56013,12:30:00,56014,VLR,0,VELLORE CANT,2,Pass,0,71
0,11:05:00,MS,Chennai Pondicherry Passenger,SR,0,0,30,0,CHENNAI EGMORE,56037,06:35:00,56038,PDY,0,Puducherry,4,Pass,0,196
0,19:45:00,PDY,Pondicherry Chennai Passenger,SR,0,0,5,0,Puducherry,56038,14:40:00,56037,MS,0,CHENNAI EGMORE,5,Pass,0,196
0,09:15:00,KMU,Kumbakonam Thanjavur Passenger,SR,0,0,10,0,KUMBAKONAM,56039,08:05:00,56040,TJ,0,THANJAVUR,1,Pass,0,39
0,19:30:00,TJ,Thanjavur Kumbakonam Passenger,SR,0,0,25,0,THANJAVUR,56040,18:05:00,56039,KMU,0,KUMBAKONAM,1,Pass,0,39
0,05:35:00,CMNR,CHAMARAJANAGAR - TIRUPATI Fast Passenger,SWR,0,1,35,1,CHAMARAJANAGAR,56213,15:00:00,56214,TPTY,0,TIRUPATI MAIN,14,Pass,0,535
0,22:40:00,PDY,Puducherry-Tirupati Passenger,SR,0,0,50,0,Puducherry,56042,13:50:00,56041,TPTY,0,TIRUPATI MAIN,8,Pass,0,284
0,17:40:00,GUV,Guruvayur Thrissur Passenger,SR,0,0,35,0,GURUVAYUR,56043,17:05:00,56044,TCR,0,THRISUR,0,Pass,0,23
0,19:30:00,TCR,Thrissur Guruvayur Passenger,SR,0,0,35,0,THRISUR,56044,18:55:00,56043,GUV,0,GURUVAYUR,0,Pass,0,23
0,16:20:00,NCJ,Nagercoil Cape Passenger,SR,0,0,20,0,NAGERCOIL JN,56045,16:00:00,56046,CAPE,0,KANYAKUMARI,0,Pass,0,15
0,07:45:00,CAPE,Kanyakumari Nagercoil Passenger,SR,0,0,25,0,KANYAKUMARI,56046,07:20:00,56045,NCJ,0,NAGERCOIL JN,0,Pass,0,15
0,18:45:00,SA,Salem Mtdm Passenger,SR,0,0,15,0,SALEM JN,56102,17:30:00,56103,MTDM,0,METUR DAM,1,Pass,0,39
0,10:35:00,MTDM,Mettur Dam Salem Passenger,SR,0,0,30,0,METUR DAM,56103,09:05:00,56102,SA,0,SALEM JN,1,Pass,0,39
0,12:00:00,MTP,Mettupalayam-Ooty Passenger,SR,0,1,50,0,Mettupalayam,56136,07:10:00,56137,UAM,0,Udagamandalam,4,Pass,0,46
0,17:35:00,UAM,Ooty-Mettupalayam Passenger,SR,0,1,35,0,Udagamandalam,56137,14:00:00,56136,MTP,0,Mettupalayam,3,Pass,0,46
0,10:25:00,UAM,Coonoor Passenger,SR,0,1,10,0,Udagamandalam,56139,09:15:00,56138,ONR,0,Coonoor,1,Pass,0,19
0,19:10:00,UAM,Udagamandalam Coonoor Passenger,SR,0,0,10,0,Udagamandalam,56140,18:00:00,56141,ONR,0,Coonoor,1,Pass,0,19
0,09:05:00,ONR,Coonoor Udagamandalam Passenger,SR,0,0,20,0,Coonoor,56141,07:45:00,56142,UAM,0,Udagamandalam,1,Pass,0,19
0,13:20:00,UAM,(Ooty)Udagamandalam Coonoor Passenger,SR,0,0,5,0,Udagamandalam,56142,12:15:00,56141,ONR,0,Coonoor,1,Pass,0,19
0,13:50:00,ONR,Udhagamandalam Passenger,SR,0,0,15,0,Coonoor,56143,12:35:00,56142,UAM,0,Udagamandalam,1,Pass,0,19
0,18:45:00,CBE,Coimbatore Mettupalaiyam Passenger,SR,0,0,50,0,COIMBATORE JN,56144,17:55:00,56145,MTP,0,Mettupalayam,0,Pass,0,35
0,09:10:00,MTP,Mettupalaiyam Coimbatore Passenger,SR,0,0,55,0,Mettupalayam,56145,08:15:00,56144,CBE,0,COIMBATORE JN,0,Pass,0,35
0,10:20:00,CBE,Coimbatore-Mettupalayam Passenger,SR,0,0,50,0,COIMBATORE JN,56146,09:30:00,56145,MTP,0,Mettupalayam,0,Pass,0,35
0,11:30:00,MTP,Mettupalayam-Coimbatore Passenger,SR,0,0,50,0,Mettupalayam,56147,10:40:00,56148,CBE,0,COIMBATORE JN,0,Pass,0,35
0,12:50:00,CBE,CoimbatoreMettupalayam Passenger,SR,0,0,50,0,COIMBATORE JN,56148,12:00:00,56147,MTP,0,Mettupalayam,0,Pass,0,35
0,14:00:00,MTP,MettupalayamCoimbatore Passenger,SR,0,0,50,0,Mettupalayam,56149,13:10:00,56148,CBE,0,COIMBATORE JN,0,Pass,0,35
0,15:50:00,CBE,CoimbatoreMettupalayam Passenger,SR,0,0,50,0,COIMBATORE JN,56150,15:00:00,56149,MTP,0,Mettupalayam,0,Pass,0,35
0,17:10:00,MTP,MettupalayamCoimbatore Passenger,SR,0,0,50,0,Mettupalayam,56151,16:20:00,56150,CBE,0,COIMBATORE JN,0,Pass,0,35
0,09:00:00,CMNR,Chamrajnagar Mysore Passenger,SWR,0,0,50,0,CHAMARAJANAGAR,56201,07:10:00,56202,MYS,0,MYSORE JN,1,Pass,0,61
0,06:45:00,MYS,Mysore Chamrajnagar passenger,SWR,0,0,45,0,MYSORE JN,56202,05:00:00,56201,CMNR,0,CHAMARAJANAGAR,1,Pass,0,61
0,13:00:00,CMNR,Chamarajnagar Mysore passenger,SWR,0,0,50,0,CHAMARAJANAGAR,56203,11:10:00,56202,MYS,0,MYSORE JN,1,Pass,0,61
0,09:10:00,MYS,Mysore Chamrajnagar Passenger,SWR,0,0,50,0,MYSORE JN,56204,07:20:00,56203,CMNR,0,CHAMARAJANAGAR,1,Pass,0,61
0,11:40:00,NTW,Nanjangud Mysore Passenger,SWR,0,0,55,0,NANJANGUD TOWN,56205,10:45:00,56206,MYS,0,MYSORE JN,0,Pass,0,25
0,10:00:00,MYS,Nanjangud Mysore Passenger,SWR,0,0,45,0,MYSORE JN,56206,09:15:00,56205,NTW,0,NANJANGUD TOWN,0,Pass,0,25
0,19:50:00,CMNR,Chamrajnagar Mysore Passenger,SWR,0,0,50,0,CHAMARAJANAGAR,56209,18:00:00,56210,MYS,0,MYSORE JN,1,Pass,0,61
0,14:20:00,MYS,Mysore Chamrajnagar passenger,SWR,0,0,50,0,MYSORE JN,56210,12:30:00,56209,CMNR,0,CHAMARAJANAGAR,1,Pass,0,61
0,22:40:00,CMNR,Chamrajnagar Mysore Passenger,SWR,0,0,50,0,CHAMARAJANAGAR,56211,20:50:00,56210,MYS,0,MYSORE JN,1,Pass,0,61
0,20:35:00,MYS,Chamrajnagar Passenger,SWR,0,0,50,0,MYSORE JN,56212,18:45:00,56211,CMNR,0,CHAMARAJANAGAR,1,Pass,0,61
0,11:05:00,SBC,Bangalore Tumkur Passenger,SWR,0,0,45,0,BANGALORE CITY JN,56221,09:20:00,56222,TK,0,TUMKUR,1,Pass,0,70
0,13:10:00,TK,Tumkur Bangalore Passenger,SWR,0,0,50,0,TUMKUR,56222,11:20:00,56221,SBC,0,BANGALORE CITY JN,1,Pass,0,70
0,22:45:00,SBC,Bangalore Arisikere Passenger,SWR,0,0,25,0,BANGALORE CITY JN,56223,18:20:00,56224,ASK,0,ARSIKERE JN,4,Pass,0,167
0,09:10:00,ASK,Arisikere Bangalore Passenger,SWR,0,0,10,0,ARSIKERE JN,56224,05:00:00,56223,SBC,0,BANGALORE CITY JN,4,Pass,0,167
0,15:25:00,SBC,Bangalore Tumkur Passenger,SWR,0,0,45,0,BANGALORE CITY JN,56225,13:40:00,56226,TK,0,TUMKUR,1,Pass,0,70
0,17:40:00,TK,Tumkur Bangalore passenger,SWR,0,0,50,0,TUMKUR,56226,15:50:00,56225,SBC,0,BANGALORE CITY JN,1,Pass,0,70
0,23:55:00,SBC,Bangalore Shimoga Town Passenger,SWR,0,0,10,0,BANGALORE CITY JN,56227,16:45:00,56228,SMET,0,Shimoga Town,7,Pass,0,276
0,11:20:00,SMET,Shimoga Bangalore Passenger,SWR,0,0,20,0,Shimoga Town,56228,04:00:00,56227,SBC,0,BANGALORE CITY JN,7,Pass,0,276
0,12:10:00,MYS,Mysore Bangalore Passenger,SWR,0,0,50,0,MYSORE JN,56229,08:20:00,56230,SBC,0,BANGALORE CITY JN,3,Pass,0,137
0,20:05:00,SBC,Bangalore Mysore Passenger,SWR,0,0,40,0,BANGALORE CITY JN,56230,16:25:00,56229,MYS,0,MYSORE JN,3,Pass,0,137
0,09:10:00,MYS,Mysore Bangalore (PUSH-PULL) Passenger,SWR,0,0,20,0,MYSORE JN,56231,05:50:00,56230,SBC,0,BANGALORE CITY JN,3,Pass,0,137
0,13:35:00,SBC,Bangalore Mysore (PUSH-PULL) Passenger(Shuttle),SWR,0,0,5,0,BANGALORE CITY JN,56232,09:30:00,56231,MYS,0,MYSORE JN,4,Pass,0,137
0,08:55:00,SBC,Bangalore Mysore Passenger,SWR,0,0,40,0,BANGALORE CITY JN,56233,05:15:00,56234,MYS,0,MYSORE JN,3,Pass,0,138
0,22:25:00,MYS,Mysore Bangalore Passenger,SWR,0,0,35,0,MYSORE JN,56234,18:50:00,56233,SBC,0,BANGALORE CITY JN,3,Pass,0,138
0,18:00:00,MYS,Mysore Bangalore (PUSH-PULL) Passenger,SWR,0,0,35,0,MYSORE JN,56237,14:25:00,56238,SBC,0,BANGALORE CITY JN,3,Pass,0,137
0,21:45:00,CGL,Chengalpattu Arakkonam Passenger,SR,0,0,30,0,CHENGALPATTU,56004,20:15:00,56005,AJJ,0,ARAKKONAM,1,Pass,0,63
0,22:40:00,SBC,Bangalore Mysore (PUSH-PULL) Passenger,SWR,0,0,40,0,BANGALORE CITY JN,56238,19:00:00,56237,MYS,0,MYSORE JN,3,Pass,0,137
0,09:55:00,SMET,Shimoga Birur Passenger,SWR,0,0,45,0,Shimoga Town,56239,08:10:00,56240,RRB,0,BIRUR JN,1,Pass,0,63
0,19:35:00,RRB,Birur Shimoga Passenger,SWR,0,0,50,0,BIRUR JN,56240,17:45:00,56239,SMET,0,Shimoga Town,1,Pass,0,63
0,10:45:00,SA,Salem Yesvantpur passenger,SWR,0,0,25,0,SALEM JN,56241,05:20:00,56242,YPR,0,YESVANTPUR JN,5,Pass,0,225
0,21:25:00,YPR,Yesvantpur Salem passenger,SWR,0,0,20,0,YESVANTPUR JN,56242,16:05:00,56241,SA,0,SALEM JN,5,Pass,0,225
0,20:50:00,SBC,BANGALORE - ARAKKONAM Passenger,SWR,0,0,30,0,BANGALORE CITY JN,56262,09:20:00,56261,AJJ,0,ARAKKONAM,11,Pass,0,290
0,04:00:00,MYS,Night Queen Passenger,SWR,0,0,5,1,MYSORE JN,56263,23:55:00,56264,SBC,0,BANGALORE CITY JN,4,Pass,0,139
0,04:00:00,SBC,Night Queen Passenger,SWR,0,0,5,1,BANGALORE CITY JN,56264,23:55:00,56263,MYS,0,MYSORE JN,4,Pass,0,139
0,22:00:00,ASK,Arsikere Mysore Passenger,SWR,0,0,15,0,ARSIKERE JN,56265,17:45:00,56266,MYS,0,MYSORE JN,4,Pass,0,167
0,11:35:00,MYS,Mysore Arsikere Passenger,SWR,0,0,5,0,MYSORE JN,56266,07:30:00,56265,ASK,0,ARSIKERE JN,4,Pass,0,167
0,22:35:00,MYS,Mysore Arsikere Passenger,SWR,0,0,15,0,MYSORE JN,56268,18:20:00,56267,ASK,0,ARSIKERE JN,4,Pass,0,167
0,16:55:00,SMET,Shimoga Mysore Passenger,SWR,0,0,25,0,Shimoga Town,56269,10:30:00,56270,MYS,0,MYSORE JN,6,Pass,0,276
0,16:30:00,MYS,Mysore Shimoga Passenger,SWR,0,0,25,0,MYSORE JN,56270,10:05:00,56269,SMET,0,Shimoga Town,6,Pass,0,276
0,19:45:00,SMET,Shimoga Birur Passenger,SWR,0,0,45,0,Shimoga Town,56271,18:00:00,56272,RRB,0,BIRUR JN,1,Pass,0,63
0,09:45:00,RRB,Birur Shimoga Town Passenger,SWR,0,0,45,0,BIRUR JN,56272,08:00:00,56271,SMET,0,Shimoga Town,1,Pass,0,63
0,12:30:00,ASK,Arsikere Hubli Passenger,SWR,0,0,15,0,ARSIKERE JN,56273,05:15:00,56274,UBL,0,HUBLI JN,7,Pass,0,304
0,22:25:00,UBL,Hubli Arsikere Passenger,SWR,0,0,20,0,HUBLI JN,56274,15:05:00,56273,ASK,0,ARSIKERE JN,7,Pass,0,304
0,05:45:00,QLN,Kollam Alappuzha Passenger,SR,0,0,10,0,KOLLAM JN,56300,03:35:00,56301,ALLP,0,ALLEPPEY,2,Pass,0,85
0,19:35:00,ALLP,Alappuzha Kollam Passenger,SR,0,0,10,0,ALLEPPEY,56301,17:25:00,56300,QLN,0,KOLLAM JN,2,Pass,0,85
0,09:05:00,ALLP,Alappuzha Ernakulam Passenger,SR,0,0,40,0,ALLEPPEY,56302,07:25:00,56303,ERS,0,ERNAKULAM JN,1,Pass,0,57
0,17:20:00,ERS,Ernakulam Alappuzha Passenger,SR,0,0,40,0,ERNAKULAM JN,56303,15:40:00,56302,ALLP,0,ALLEPPEY,1,Pass,0,57
0,08:40:00,QLN,Kollam Tiruvananthapuram Passenger,SR,0,0,0,0,KOLLAM JN,56307,06:40:00,56308,TVC,0,TRIVANDRUM CENTRAL,2,Pass,0,64
0,19:45:00,TVC,Tiruvananthapuram Kollam Passenger,SR,0,0,55,0,TRIVANDRUM CENTRAL,56308,17:50:00,56307,QLN,0,KOLLAM JN,1,Pass,0,64
0,17:40:00,QLN,Kollam Tiruvananthapuram Passenger,SR,0,0,5,0,KOLLAM JN,56309,15:35:00,56308,TVC,0,TRIVANDRUM CENTRAL,2,Pass,0,64
0,08:50:00,NCJ,Nagercoil Tiruvananthapuram Passenger,SR,0,0,5,0,NAGERCOIL JN,56310,06:45:00,56311,TVC,0,TRIVANDRUM CENTRAL,2,Pass,0,71
0,09:05:00,TVC,Tiruvananthapuram Nagercoil Passenger,SR,0,0,5,0,TRIVANDRUM CENTRAL,56311,07:00:00,56310,NCJ,0,NAGERCOIL JN,2,Pass,0,71
0,09:50:00,TEN,Tirunelveli Nagercoil Passenger,SR,0,0,50,0,TIRUNELVELI,56312,08:00:00,,NCJ,0,NAGERCOIL JN,1,Pass,0,74
0,20:05:00,TVC,Tiruvananthapuram Nagercoil Passenger,SR,0,0,5,0,TRIVANDRUM CENTRAL,56313,18:00:00,,NCJ,0,NAGERCOIL JN,2,Pass,0,71
0,19:20:00,TVC,Tiruvananthapuram Nagercoil Passenger,SR,0,0,5,0,TRIVANDRUM CENTRAL,56315,17:15:00,56316,NCJ,0,NAGERCOIL JN,2,Pass,0,71
0,20:15:00,NCJ,Nagercoil Tiruvananthapuram Passenger,SR,0,0,55,0,NAGERCOIL JN,56316,18:20:00,56315,TVC,0,TRIVANDRUM CENTRAL,1,Pass,0,71
0,13:15:00,KCVL,Kochuveli Nagercoil Passenger,SR,0,0,35,0,KOCHUVELI,56317,10:40:00,56318,NCJ,0,NAGERCOIL JN,2,Pass,0,78
0,10:20:00,NCJ,Nagercoil Kochuveli Passenger,SR,0,0,25,0,NAGERCOIL JN,56318,07:55:00,56317,KCVL,0,KOCHUVELI,2,Pass,0,77
0,20:45:00,NCJ,Nagercoil Coimbatore Passenger,SR,0,0,15,0,NAGERCOIL JN,56319,07:30:00,56320,CBE,0,COIMBATORE JN,13,Pass,0,532
0,20:40:00,CAPE,Kanyakumari Tirunelveli Passenger,SR,0,0,30,0,KANYAKUMARI,56321,18:10:00,,TEN,0,TIRUNELVELI,2,Pass,0,89
0,20:00:00,CBE,Coimbatore Mangalore Fast Passenger,SR,0,0,20,0,COIMBATORE JN,56323,07:40:00,56324,MAQ,0,MANGALORE CNTL,12,Pass,0,408
0,19:35:00,MAQ,Coimbatore Fast Passenger,SR,0,0,50,0,MANGALORE CNTL,56324,07:45:00,56323,CBE,0,COIMBATORE JN,11,Pass,0,408
0,17:05:00,NCJ,Nagercoil Cape Passenger,SR,0,0,20,0,NAGERCOIL JN,56325,16:45:00,,CAPE,0,KANYAKUMARI,0,Pass,0,15
0,09:35:00,PUU,Punalur Kollam Passenger,SR,0,0,20,0,Punalur,56331,08:15:00,56332,QLN,0,KOLLAM JN,1,Pass,0,45
0,08:35:00,ERS,Ernakulam Guruvayur Passenger,SR,0,0,35,0,ERNAKULAM JN,56370,06:00:00,56371,GUV,0,GURUVAYUR,2,Pass,0,97
0,05:40:00,YPR,Yesvantapur-Vijayawada Passenger,SWR,0,0,40,1,YESVANTPUR JN,56503,08:00:00,56504,BZA,0,VIJAYAWADA JN,21,Pass,0,739
0,17:10:00,BZA,Vijayawada Yesvantapur Passenger,SWR,0,0,20,1,VIJAYAWADA JN,56504,20:50:00,56503,YPR,0,YESVANTPUR JN,20,Pass,0,739
0,13:35:00,BWT,Bangarpet Marikuppam Passenger,SWR,0,0,35,0,BANGARAPET,56505,13:00:00,56506,MKM,0,Marikuppam,0,Pass,0,16
0,10:25:00,MKM,Marikuppam Bangarapet Passenger,SWR,0,0,35,0,Marikuppam,56506,09:50:00,56505,BWT,0,BANGARAPET,0,Pass,0,16
0,06:05:00,BWT,Bangarpet Marikuppam Passenger,SWR,0,0,35,0,BANGARAPET,56511,05:30:00,56512,MKM,0,Marikuppam,0,Pass,0,16
0,20:20:00,SBC,BANGALORE CITY - HUBLI Pass,SWR,0,0,30,0,BANGALORE CITY JN,56515,07:50:00,56516,UBL,0,HUBLI JN,12,Pass,0,471
0,20:00:00,UBL,HUBLI - BANGALORE CY Passenger,SWR,0,0,45,0,HUBLI JN,56516,07:15:00,56515,SBC,0,BANGALORE CITY JN,12,Pass,0,471
0,09:35:00,BJU,Barauni-Samastipur Passenger,ECR,0,0,35,0,BARAUNI JN,55525,08:00:00,55526,SPJ,0,SAMASTIPUR JN,1,Pass,0,50
0,07:55:00,QLN,Kollam Punalur Passenger,SR,0,0,25,0,KOLLAM JN,56332,06:30:00,56331,PUU,0,Punalur,1,Pass,0,45
0,12:00:00,PUU,Punalur Kollam Passenger,SR,0,0,25,0,Punalur,56333,10:35:00,56332,QLN,0,KOLLAM JN,1,Pass,0,45
0,10:05:00,QLN,Kollam Punalur Passenger,SR,0,0,25,0,KOLLAM JN,56334,08:40:00,56333,PUU,0,Punalur,1,Pass,0,45
0,15:15:00,PUU,Punalur Kollam Passenger,SR,0,0,25,0,Punalur,56335,13:50:00,56334,QLN,0,KOLLAM JN,1,Pass,0,45
0,12:25:00,QLN,Kollam Punalur Passenger,SR,0,0,25,0,KOLLAM JN,56336,11:00:00,56337,PUU,0,Punalur,1,Pass,0,45
0,20:40:00,PUU,Punalur Kollam Passenger,SR,0,0,25,0,Punalur,56337,19:15:00,56338,QLN,0,KOLLAM JN,1,Pass,0,45
0,18:50:00,QLN,Kollam Punalur Passenger,SR,0,0,20,0,KOLLAM JN,56338,17:30:00,56337,PUU,0,Punalur,1,Pass,0,45
0,09:20:00,GUV,Guruvayur Ernakulam Passenger,SR,0,0,35,0,GURUVAYUR,56371,06:45:00,56370,ERS,0,ERNAKULAM JN,2,Pass,0,97
0,10:45:00,TCR,Thrissur Guruvayur Passenger,SR,0,0,35,0,THRISUR,56374,10:10:00,56373,GUV,0,GURUVAYUR,0,Pass,0,23
0,16:00:00,GUV,Guruvayur Ernakulam Passenger,SR,0,0,40,0,GURUVAYUR,56375,13:20:00,56376,ERS,0,ERNAKULAM JN,2,Pass,0,97
0,23:15:00,ERS,Ernakulam Guruvayur Passenger,SR,0,0,0,0,ERNAKULAM JN,56376,20:15:00,56375,GUV,0,GURUVAYUR,3,Pass,0,97
0,06:15:00,ALLP,Allepey Kayankulam Passenger,SR,0,0,10,0,ALLEPPEY,56377,05:05:00,56378,KYJ,0,KAYANKULAM JN,1,Pass,0,44
0,09:30:00,ERS,Ernakulam Alappuzha Passenger,SR,0,0,0,0,ERNAKULAM JN,56379,07:30:00,,ALLP,0,ALLEPPEY,2,Pass,0,57
0,11:40:00,KYJ,Kayankulam Ernakulam Passenger,SR,0,0,5,0,KAYANKULAM JN,56380,08:35:00,56381,ERS,0,ERNAKULAM JN,3,Pass,0,101
0,12:20:00,ERS,Ernakulam Kayankulam Passenger,SR,0,0,20,0,ERNAKULAM JN,56381,10:00:00,56380,KYJ,0,KAYANKULAM JN,2,Pass,0,101
0,15:25:00,KYJ,Kayankulam Ernakulam Passenger,SR,0,0,25,0,KAYANKULAM JN,56382,13:00:00,56381,ERS,0,ERNAKULAM JN,2,Pass,0,101
0,21:15:00,ERS,Ernakulam Kayankulam Passenger,SR,0,0,15,0,ERNAKULAM JN,56383,18:00:00,56382,KYJ,0,KAYANKULAM JN,3,Pass,0,101
0,19:30:00,ALLP,Alappuzha Ernakulam Passenger,SR,0,0,45,0,ALLEPPEY,56384,17:45:00,,ERS,0,ERNAKULAM JN,1,Pass,0,57
0,22:35:00,ERS,Ernakulam Kollam Passenger,SR,0,0,30,0,ERNAKULAM JN,56391,18:05:00,56392,QLN,0,KOLLAM JN,4,Pass,0,156
0,08:40:00,QLN,Kollam Ernakulam Passenger,SR,0,0,20,0,KOLLAM JN,56392,04:20:00,56391,ERS,0,ERNAKULAM JN,4,Pass,0,156
0,04:30:00,BZA,Vijayawada Hubli Passenger,SWR,0,0,20,1,VIJAYAWADA JN,56501,07:10:00,56502,UBL,0,HUBLI JN,21,Pass,0,693
0,18:30:00,UBL,Hubli Vijayawada Passenger,SWR,0,0,0,1,HUBLI JN,56502,23:30:00,56501,BZA,0,VIJAYAWADA JN,19,Pass,0,693
0,09:15:00,MKM,Swarna passenger Marikuppam Bangalore,SWR,0,0,55,0,Marikuppam,56507,06:20:00,56508,SBC,0,BANGALORE CITY JN,2,Pass,0,86
0,20:35:00,SBC,Bangalore-Marikuppam Swarna Pass.,SWR,0,0,30,0,BANGALORE CITY JN,56508,18:05:00,56507,MKM,0,Marikuppam,2,Pass,0,86
0,17:00:00,MKM,Marikuppam Bangalore Passenger,SWR,0,0,0,0,Marikuppam,56509,14:00:00,56508,SBC,0,BANGALORE CITY JN,3,Pass,0,86
0,09:35:00,SBC,Bangalore Marikuppam passenger,SWR,0,0,35,0,BANGALORE CITY JN,56510,07:00:00,56509,MKM,0,Marikuppam,2,Pass,0,86
0,21:25:00,MKM,Marikuppam Bangarpet passenger,SWR,0,0,35,0,Marikuppam,56512,20:50:00,56511,BWT,0,BANGARAPET,0,Pass,0,16
0,19:00:00,SA,Salem Bangalore passenger,SWR,0,0,30,0,SALEM JN,56513,13:30:00,56514,SBC,0,BANGALORE CITY JN,5,Pass,0,218
0,12:50:00,SBC,Bangalore Salem Passenger,SWR,0,0,35,0,BANGALORE CITY JN,56514,07:15:00,56513,SA,0,SALEM JN,5,Pass,0,218
0,20:15:00,CTA,Chitradurga Harihar Passenger,SWR,0,0,30,0,Chitradurg,56517,17:45:00,56518,HRR,0,HARIHAR,2,Pass,0,91
0,09:40:00,HRR,Harihar Chitradurga Passenger,SWR,0,0,30,0,HARIHAR,56518,07:10:00,56517,CTA,0,Chitradurg,2,Pass,0,91
0,16:30:00,JRU,Bangalore Chitradurga Passenger,SWR,0,0,5,0,CHIKJAJUR JN,56519,15:25:00,56520,CTA,0,Chitradurg,1,Pass,0,33
0,11:35:00,CTA,Chitradura Bangalore Passenger,SWR,0,0,55,0,Chitradurg,56520,10:40:00,56519,JRU,0,CHIKJAJUR JN,0,Pass,0,33
0,19:50:00,SBC,Bangalore Chik ballapur Passenger,SWR,0,0,50,0,BANGALORE CITY JN,56525,18:00:00,56526,CBP,0,Chik Ballapur,1,Pass,0,64
0,09:45:00,CBP,Chik Ballapur Bangalore Passenger,SWR,0,0,50,0,Chik Ballapur,56526,07:55:00,56525,SBC,0,BANGALORE CITY JN,1,Pass,0,64
0,21:00:00,CAPE,Kanyakumari Nagercoil Passenger,SWR,0,0,20,0,KANYAKUMARI,56527,20:40:00,56528,NCJ,0,NAGERCOIL JN,0,Pass,0,15
0,09:35:00,NCJ,Nagercoil Kanyakumari Passenger,SWR,0,0,25,0,NAGERCOIL JN,56528,09:10:00,56527,CAPE,0,KANYAKUMARI,0,Pass,0,15
0,20:00:00,SRR,Shoranur Kozhikode Passenger,SR,0,0,15,0,SHORANUR JN,56601,17:45:00,56600,CLT,0,KOZHIKODE,2,Pass,0,86
0,11:05:00,SRR,Shoranur Nilambur Fast Passenger,SR,0,0,45,0,SHORANUR JN,56613,09:20:00,56612,NIL,0,Nilambur Road,1,Pass,0,67
0,13:50:00,SRR,Shoranur Nilambur Passenger,SR,0,0,45,0,SHORANUR JN,56615,12:05:00,56614,NIL,0,Nilambur Road,1,Pass,0,67
0,13:20:00,MAQ,Mangalore-Verna Passenger,KR,0,0,0,0,MANGALORE CNTL,56640,06:20:00,56641,VEN,0,VERNA,7,Pass,0,454
0,20:55:00,VEN,Verna Mangalore Passenger,SR,0,0,0,0,VERNA,56641,13:55:00,56640,MAQ,0,MANGALORE CNTL,7,Pass,0,454
0,09:15:00,KBPR,Kabakaputtur Mangalore Passenger,SR,0,0,35,0,Kabakaputtur,56642,07:40:00,56643,MAQ,0,MANGALORE CNTL,1,Pass,0,49
0,21:15:00,CBE,Coimbatore Kannur Fast Passenger,SR,0,0,15,0,COIMBATORE JN,56651,14:00:00,56650,CAN,0,KANNUR,7,Pass,0,274
0,09:05:00,MDU,Madurai-Kollam Passenger,SR,0,1,15,1,MADURAI JN,56700,22:50:00,56701,QLN,0,KOLLAM JN,10,Pass,0,366
0,05:40:00,QLN,Madurai Passenger,SR,0,1,30,1,KOLLAM JN,56701,18:10:00,56700,MDU,0,MADURAI JN,11,Pass,0,366
0,20:35:00,CAN,Kannur Shoranur Passenger,SR,0,0,45,0,KANNUR,56602,14:50:00,,SRR,0,SHORANUR JN,5,Pass,0,175
0,12:20:00,TCR,Thrissur Kannur Passenger,SR,0,0,25,0,THRISUR,56603,05:55:00,,CAN,0,KANNUR,6,Pass,0,208
0,10:45:00,SRR,Shoranur Coimbatore Passenger,SR,0,0,45,0,SHORANUR JN,56604,08:00:00,,CBE,0,COIMBATORE JN,2,Pass,0,101
0,10:55:00,ERS,Ernakulam Shoranur Passenger,SR,0,0,25,0,ERNAKULAM JN,56606,07:30:00,56607,SRR,0,SHORANUR JN,3,Pass,0,107
0,08:00:00,SRR,Shoranur Ernakulam Passenger,SR,0,0,10,0,SHORANUR JN,56607,04:50:00,56606,ERS,0,ERNAKULAM JN,3,Pass,0,107
0,21:15:00,ERS,Ernakulam Shoranur Passenger,SR,0,0,45,0,ERNAKULAM JN,56608,17:30:00,56607,SRR,0,SHORANUR JN,3,Pass,0,107
0,20:00:00,SRR,Shoranur Ernakulam Passenger,SR,0,0,0,0,SHORANUR JN,56609,17:00:00,56608,ERS,0,ERNAKULAM JN,3,Pass,0,107
0,21:15:00,NIL,Nilambur Palakkad Passenger,SR,0,0,5,0,Nilambur Road,56610,17:10:00,56611,PGT,0,PALAKKAD,4,Pass,0,112
0,08:35:00,NIL,Nilambur Shoranur Passenger,SR,0,0,50,0,Nilambur Road,56612,06:45:00,56613,SRR,0,SHORANUR JN,1,Pass,0,67
